Names	label_ar	label_nr	label_cdk2	label_st_kinase	label_pkinase	label_tryps	label_tlf	label_sp
3kr8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3krc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3krp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3krr	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3krw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kry	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ks9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ksg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ksl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ksq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kt3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kt6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kt8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kti	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3ktj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
3ktl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ku2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3kuc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kum	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kv5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kva	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kvg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kvj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kvk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kvl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kvm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kvs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kvw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kw2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kwf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kwj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kwk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kwn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kx1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kxh	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3kxm	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3kxn	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3kxo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kxz	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3kyb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kyf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kyg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kyt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kz1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3kzb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l03	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l08	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l0e	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l0j	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l0k	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l0l	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l0n	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l0v	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l1b	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l1c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l1s	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l2g	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l2h	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l2k	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l3a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l3l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l3m	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l3n	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l3r	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l3x	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l43	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l4i	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l4n	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l54	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l59	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5d	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5e	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5f	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5p	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5r	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5s	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5t	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l5u	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l65	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l6j	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l77	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l7g	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l7l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l7m	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l8g	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l8k	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l8p	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3l8s	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l8v	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3l8w	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l8x	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l8z	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l92	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l98	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l9h	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l9l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l9n	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l9w	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3l9x	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lad	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lae	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lak	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lal	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lam	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lan	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lap	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lau	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3law	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lbe	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lbf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lbg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lbj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lbk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lby	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lbz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lc0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lc3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3lc5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3lcb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lcc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lcd	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3lcj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lcm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lcs	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3lcu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ld4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ldw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3le6	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3le8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3le9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lea	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lf0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lf2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lfa	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lfb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lfc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lfe	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lff	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lfl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lfm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lfn	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3lfq	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3lfr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lfs	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3lfz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lga	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lgg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lgp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lgr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lgx	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lh0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lhg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lhh	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3li1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lij	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lil	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lin	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3liq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lit	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3liv	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3liw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3lix	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ljg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ljj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3ljo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3ljt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lk8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lk9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lka	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lkh	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lki	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lkk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lkm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lkz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ll4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ll5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ll9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lla	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3llf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3llk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3llm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3llt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lm0	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3lm1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lm5	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3lmg	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3lmi	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lmp	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lmy	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ln0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ln1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lnb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lnc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lnj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lnk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lnv	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lo8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3loj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3loq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lov	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lp1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lp2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lp7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lpf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lpg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lpi	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lpj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lpk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lpn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lps	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lpu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lq3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lq5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lq8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3lqj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lqs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lre	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lrp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lrt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ls7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ls8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lsb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lsc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lss	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lst	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lsz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lt5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ltw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lu6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lu7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lu8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lud	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3luj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lum	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3luo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lus	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lv1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lv2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lv8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lvf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lvp	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3lvw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lw0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3lw6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lw7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lwm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lx5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lx8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lxd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lxe	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lxg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lxk	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3lxw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lxx	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ly0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3ly4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lyi	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lz5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lz6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lzb	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3lzj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lzu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lzw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3lzz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m09	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m0e	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m0f	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m0i	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m0o	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m11	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3m1i	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m1o	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m2p	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m2w	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
3m2x	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m35	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
3m36	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3m37	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
3m3f	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m3l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m3m	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m3z	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m4f	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m4h	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m4p	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m50	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m5c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3m5k	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
